latitude,longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zip_code_id,zipcode,epoch time,date & time,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles
43.653,-70.2737,5,Tar,Makes me feel light headed. ,,667,04102,1592874196,Mon Jun 22 21:03:16 2020,06/22/20,1.2636672813567418,1.629904071918697,1.315500945802626,1.7137343895807304
43.649,-70.2699,5,VOC from Sout Portland,Headache !!!!,,667,04102,1592876639,Mon Jun 22 21:43:59 2020,06/22/20,1.160640876676436,1.3505577361991612,1.1877085443372315,1.5153727438770215
43.6377,-70.2755,4,Oil,,,1018,04106,1592914736,Tue Jun 23 08:18:56 2020,06/23/20,0.5466826113216846,0.6050648282179417,0.505132396281044,1.9921151625138849
43.6509,-70.2739,4,,,,667,04102,1592914847,Tue Jun 23 08:20:47 2020,06/23/20,1.1349303291748374,1.4859366945975077,1.1820088134678954,1.7137157039321633
43.6333,-70.2774,5,,,,1018,04106,1592955064,Tue Jun 23 19:31:04 2020,06/23/20,0.5254753069579208,0.40329662488623125,0.4348527687948924,2.2224955654268164
43.6285,-70.2859,5,Horrible strong petroleum stink,,,1018,04106,1592958344,Tue Jun 23 20:25:44 2020,06/23/20,0.6029678154162325,0.7347117261403073,0.5148202911196338,2.759743044242767
43.6244,-70.3022,4,Petroleum,"Headache, difficulty breathing",,1018,04106,1592959162,Tue Jun 23 20:39:22 2020,06/23/20,1.187746349625334,1.5872544885721125,1.1630592674303013,3.6044532866889942
43.6303,-70.2879,5,"Oil, tar, petroleum ","Headache, sinus pain, nausea",,1018,04106,1592959703,Tue Jun 23 20:48:23 2020,06/23/20,0.4838096719019984,0.8334050838632006,0.41074838121738355,2.780368087443902
43.6304,-70.2835,4,Petroleum,Breathing irritation,,1018,04106,1592962429,Tue Jun 23 21:33:49 2020,06/23/20,0.4928950407352171,0.6144446938192181,0.39285229351807016,2.587758933417019
43.6333,-70.2477,4,Tank fumes,Who know which terminal. Smells like global or sprague,,1018,04106,1592966862,Tue Jun 23 22:47:42 2020,06/23/20,1.9560969593584723,1.2098791421373267,1.8905372365333613,1.23871845709854
43.6521,-70.2746,4,Asphalt fumes,Headache,,667,04102,1592971965,Wed Jun 24 00:12:45 2020,06/24/20,1.1872330054276683,1.5719390492427552,1.239834909771592,1.752850570167681
43.651,-70.2726,4,Can smell the tank farm in my house. ,Headache,,667,04102,1592973428,Wed Jun 24 00:37:08 2020,06/24/20,1.1776532041329864,1.4885440585103284,1.2206315789884579,1.6488832923342702
43.6496,-70.2761,4,Oil/fuel,Headache,,667,04102,1593012774,Wed Jun 24 11:32:54 2020,06/24/20,1.0001042770194524,1.4109593081330563,1.0514737139985806,1.8237679317226434
43.6516,-70.2749,3,Tanks,,,667,04102,1593035905,Wed Jun 24 17:58:25 2020,06/24/20,1.1497712934535604,1.539242934446908,1.202159036323274,1.765651834117669
43.6486,-70.2745,4,Fuel oil,Headache ,,667,04102,1593036418,Wed Jun 24 18:06:58 2020,06/24/20,0.987641637341018,1.3308330691822396,1.029407054694077,1.7468560294776563
43.6457,-70.2435,3,Oil,,,1018,04106,1593047085,Wed Jun 24 21:04:45 2020,06/24/20,2.2261877518227995,1.7862589656702597,2.1982483260775014,0.3679033974540985
43.6436,-70.2443,3,Oil,,,1018,04106,1593047257,Wed Jun 24 21:07:37 2020,06/24/20,2.153184032015928,1.6663005301943727,2.1192696575349936,0.5144218371673841
43.6434,-70.2354,5,Tanky toxice,Closed windows nausea ,,1018,04106,1593051268,Wed Jun 24 22:14:28 2020,06/24/20,2.588485446501073,2.0376802780711647,2.550185776473147,0.5191357897428065
43.6488,-70.2704,4,Smells like heated asphalt,Unpleasant to fall asleep to now that it is summer and windows are open at night,,667,04102,1593051518,Wed Jun 24 22:18:38 2020,06/24/20,1.133140469128696,1.3356739624868226,1.1609918165932849,1.5411918611084259
43.634,-70.2709,3,Petroleum tank fumes ,Sore throat irritation ,,1018,04106,1593060562,Thu Jun 25 00:49:22 2020,06/25/20,0.807062484650163,0.3118650604398037,0.7326275417845762,1.9249173629622411
43.6328,-70.2695,4,Burning,,,1018,04106,1593072222,Thu Jun 25 04:03:42 2020,06/25/20,0.8993219499806803,0.24521350104540732,0.8195659483429069,1.9195142201210091
43.6333,-70.2711,3,Petroleum tank fumes ,Throat irritation ,,1018,04106,1593085615,Thu Jun 25 07:46:55 2020,06/25/20,0.8122586742156972,0.26300817187249276,0.7332773241058578,1.9615936326990233
43.6358,-70.2434,3,Petroleum,,,1018,04106,1593088748,Thu Jun 25 08:39:08 2020,06/25/20,2.1547315427795395,1.4626447716212843,2.096999807533195,1.0160769346298728
43.653,-70.272,4,Can smell the asphalt tank in my house. ,Headache,,667,04102,1593105985,Thu Jun 25 13:26:25 2020,06/25/20,1.3085363808122055,1.6258223263942941,1.3551763743951644,1.6292131184761414
43.6502,-70.2753,4,Oil/fuel ,"Headache, nausea",,667,04102,1593108597,Thu Jun 25 14:09:57 2020,06/25/20,1.056384809852439,1.4457667888924932,1.1064527536020656,1.7831858547908717
43.6524,-70.2704,4,Fuel tanks stink today. ,Light headed. ,,667,04102,1593112462,Thu Jun 25 15:14:22 2020,06/25/20,1.3210591190251924,1.584559778331526,1.3613183128064767,1.5451637584482587
43.6531,-70.2717,4,Tar smell from tank farm. ,Headache ,,667,04102,1593116136,Thu Jun 25 16:15:36 2020,06/25/20,1.3226082877240555,1.6324796017194314,1.368606988105778,1.6151349065947416
43.6308,-70.2843,2,"Oil
",,,1018,04106,1593125009,Thu Jun 25 18:43:29 2020,06/25/20,0.45565621456160316,0.6575096836005796,0.3582732334011928,2.6074140140574285
43.6527,-70.2743,4,Oil tanks ruining a beautiful evening ,,,667,04102,1593131032,Thu Jun 25 20:23:52 2020,06/25/20,1.2307257494712238,1.6117411575470737,1.283758240986879,1.7414329089433578
43.6481,-70.2688,5,Tank farm smell is so potent tonight I checked out my front door to see if they were pouring asphalt. This has to be addressed. It’s making life unlivable on the west end. ,"Headache, asthma, watery eyes. ",,667,04102,1593132213,Thu Jun 25 20:43:33 2020,06/25/20,1.1590598905848222,1.2925373238132762,1.1789164486787442,1.4653967899645544
43.622,-70.2721,4,Burning fumes,Burning eyes,,1018,04106,1593137877,Thu Jun 25 22:17:57 2020,06/25/20,1.2725263822333839,0.5203382998861286,1.1680783444797846,2.5398430016656985
43.6296,-70.2859,4,Petroleum,Irritated breathing,,1018,04106,1593138857,Thu Jun 25 22:34:17 2020,06/25/20,0.5269587168965673,0.7314747005366937,0.43889330866072723,2.7190176769824026
43.6388,-70.2529,3,,,,1018,04106,1593163585,Fri Jun 26 05:26:25 2020,06/26/20,1.6805263605379577,1.123081364446045,1.633484447407027,1.0317989933051075
43.6354,-70.244,3,Petroleum tank fumes,,,1018,04106,1593163754,Fri Jun 26 05:29:14 2020,06/26/20,2.1261841653704883,1.4258402972263127,2.067276937350316,1.0490758498193185
43.6345,-70.2684,5,Oil tanks - can smell from inside the house,,,1018,04106,1593180401,Fri Jun 26 10:06:41 2020,06/26/20,0.9203559735472295,0.37488085329387,0.8512749506886638,1.8036716648028575
43.6333,-70.2685,3,Petroleum/ asphalt,,,1018,04106,1593180447,Fri Jun 26 10:07:27 2020,06/26/20,0.9359914528867688,0.29764423601706236,0.859971677163391,1.858845998396378
43.6515,-70.2746,4,OIL TANKS,,,667,04102,1593188365,Fri Jun 26 12:19:25 2020,06/26/20,1.1514187598675576,1.5306761119408328,1.2025325420745947,1.7503027639987014
43.6407,-70.2883,5,,,,1018,04106,1593193892,Fri Jun 26 13:51:32 2020,06/26/20,0.25945448366621526,1.1511751424748293,0.3627049664200568,2.521848698953679
43.6421,-70.2885,5,,,,1018,04106,1593193898,Fri Jun 26 13:51:38 2020,06/26/20,0.3541868275204552,1.2254570883590792,0.4560100021503624,2.5079862000390745
43.647,-70.2701,4,Tank farm,,,667,04102,1593195860,Fri Jun 26 14:24:20 2020,06/26/20,1.060278968156542,1.2118943262426434,1.0790598758828935,1.5393782974641277
43.6276,-70.3018,1,,,,1018,04106,1593207150,Fri Jun 26 17:32:30 2020,06/26/20,1.0179381063583683,1.5331354395292736,1.0075336053881103,3.4820150059582406
43.6518,-70.2713,4,Can smell the tank farm in my house. ,,,667,04102,1593217075,Fri Jun 26 20:17:55 2020,06/26/20,1.260793445155205,1.5424330630392835,1.3020158232432946,1.5866468073000681
43.6476,-70.2673,5,Holy balls the petroleum tanks stink again tonight. When will this change. ,Headaches. Nightly. ,,667,04102,1593218374,Fri Jun 26 20:39:34 2020,06/26/20,1.1960118313722605,1.267761614147876,1.2092989031193002,1.39483968851921
43.6482,-70.2643,4,Oil/Petroleum/Gasy,"Can’t have a deep breath, headache, nausea",,667,04102,1593220031,Fri Jun 26 21:07:11 2020,06/26/20,1.3421876915469302,1.3399215091707086,1.3505914891569197,1.2407338654145863
43.6328,-70.2455,4,Stinky tires burning,"Headache, stomachache ",,1018,04106,1593238418,Sat Jun 27 02:13:38 2020,06/27/20,2.070047986095655,1.3111490679038627,2.0036363803665234,1.2410752023481837
43.6352,-70.245,5,Burnt tar,"Headache, stomachs ache, nausea ",,1018,04106,1593238450,Sat Jun 27 02:14:10 2020,06/27/20,2.077097743124108,1.373915724890236,2.017527782855506,1.07394225247593
43.6354,-70.2407,3,Tank fumes ,,,1018,04106,1593260729,Sat Jun 27 08:25:29 2020,06/27/20,2.291112393697752,1.5848396321251323,2.232448840828805,1.0277380969739014
43.6522,-70.2747,5,Tar smell from the tanks. Terrible terrible terrible. ,So strong in my house that I actually became lightheaded and had to sit down for fear that I would faint. How is this acceptable??!!,,667,04102,1593275677,Sat Jun 27 12:34:37 2020,06/27/20,1.1907684125442735,1.5793505436533202,1.2439367695804666,1.758360050675371
43.6484,-70.2721,5,Tar from tanks. ,Holy cr*p the city needs to do something now. I’m on a walk and actually feel like I’m getting a huffing high. I feel tingly all over and light headed. Had to stop for several minutes as ,,667,04102,1593280114,Sat Jun 27 13:48:34 2020,06/27/20,1.0542145057332646,1.3078924596931987,1.0861933589860568,1.6280388729280257
43.6322,-70.2848,4,Bad smell ,,,1018,04106,1593309688,Sat Jun 27 22:01:28 2020,06/27/20,0.35566492299054453,0.7016654038262558,0.2591579027801022,2.5806791018773136
43.6313,-70.2645,4,Petroleum tank fumes ,Sore throat ,,1018,04106,1593340838,Sun Jun 28 06:40:38 2020,06/28/20,1.1700562652711672,0.36201521679346715,1.088925717116161,1.8057970332345568
43.6234,-70.2787,3,Industrial,,,1018,04106,1593342522,Sun Jun 28 07:08:42 2020,06/28/20,1.030055440448433,0.5618328407948115,0.9273416727006694,2.695120431213792
43.6304,-70.2691,5,,,,1018,04106,1593344520,Sun Jun 28 07:42:00 2020,06/28/20,0.9858595126401276,0.12608003021962333,0.8962172183790383,2.0132753976309328
43.6329,-70.282,4,That #6 oil ,"Burning, dizziness, nausea",,1018,04106,1593346578,Sun Jun 28 08:16:18 2020,06/28/20,0.3706568259302969,0.5854818878144248,0.2665488773802974,2.434708818473637
43.62,-70.2693,2,Coal / Oil,Nose ,,1018,04106,1593347661,Sun Jun 28 08:34:21 2020,06/28/20,1.466259708130524,0.6646014069796786,1.3619572820046923,2.564172683042617
43.6289,-70.2841,5,Oil,"Nausea, dizziness, short of breath",,1018,04106,1593348648,Sun Jun 28 08:50:48 2020,06/28/20,0.5862003726096492,0.6426710205119659,0.4898826513999211,2.6692357485924343
43.6308,-70.2826,3,Asphalt,,,1018,04106,1593349674,Sun Jun 28 09:07:54 2020,06/28/20,0.4824505896633328,0.5733186823244409,0.37952348346459985,2.5348873160213623
43.6316,-70.2897,5,"Oil, tar","Headache, sinus pain, nausea ",,1018,04106,1593351068,Sun Jun 28 09:31:08 2020,06/28/20,0.4217314776421655,0.9330469884627435,0.37206994778643004,2.8166506302431418
43.6296,-70.2854,4,,,,1018,04106,1593356576,Sun Jun 28 11:02:56 2020,06/28/20,0.5287391456619187,0.7064436226582693,0.4378642609942009,2.6977491091051107
43.6288,-70.2837,4,,,,1018,04106,1593356603,Sun Jun 28 11:03:23 2020,06/28/20,0.5971953527641691,0.6231879641813337,0.49954604833579547,2.656432825981771
43.6301,-70.2924,3,Oil ,,,1018,04106,1593356902,Sun Jun 28 11:08:22 2020,06/28/20,0.5762531639802886,1.057671199041339,0.5378652925632732,2.984483929910703
43.6302,-70.2837,5,Asphalt ,,,1018,04106,1593359221,Sun Jun 28 11:47:01 2020,06/28/20,0.5033508564560762,0.6231807510349543,0.40424330348269033,2.603593337275659
43.6295,-70.2831,5,"Petroleum, tar",Irritating breathing,,1018,04106,1593360571,Sun Jun 28 12:09:31 2020,06/28/20,0.5582831290488708,0.5912619597180933,0.4580603265688813,2.6045804278068854
43.6318,-70.2832,4,,,,1018,04106,1593389401,Sun Jun 28 20:10:01 2020,06/28/20,0.4070432421423762,0.6171146192716179,0.30421911830131426,2.524743376176165
43.6329,-70.2827,3,Asphalt ,,,1018,04106,1593389466,Sun Jun 28 20:11:06 2020,06/28/20,0.3509665261921459,0.6177352266544665,0.24644151339684292,2.465261167507005
43.6294,-70.2853,5,Petroleum ,"Sore throat, dizzy",,1018,04106,1593390083,Sun Jun 28 20:21:23 2020,06/28/20,0.5429969056164841,0.7014385825774643,0.4516633874704852,2.7008638826629503
43.6305,-70.2833,4,Oil,,,1018,04106,1593390345,Sun Jun 28 20:25:45 2020,06/28/20,0.48937169810607195,0.605235138792872,0.3885667951499019,2.5756019968356947
43.63,-70.2898,5,Oil,"Headache, sinus pain, itchy eyes, stomach ache",,1018,04106,1593393840,Sun Jun 28 21:24:00 2020,06/28/20,0.5269433667516188,0.9273354715725343,0.4681977195737598,2.873394269606273
43.6236,-70.3034,3,Petroleum,Headache ,,1018,04106,1593397722,Sun Jun 28 22:28:42 2020,06/28/20,1.2690619382313117,1.6586367429561928,1.2447354045073404,3.6841193117673465
43.6241,-70.3027,3,Petroleum,Headache,,1018,04106,1593426806,Mon Jun 29 06:33:26 2020,06/29/20,1.2199069523365036,1.6163436977159924,1.195511464089513,3.6364888592278812
43.6292,-70.2831,5,Heavy burned tar,Breathing irritation,,1018,04106,1593429688,Mon Jun 29 07:21:28 2020,06/29/20,0.5781367805130843,0.5916274314822821,0.47823326891134393,2.616070920878816
43.6309,-70.2836,5,Oil,"Dizziness, nausea, headache","Disgusting, something needs to change.",1018,04106,1593430264,Mon Jun 29 07:31:04 2020,06/29/20,0.4584026581977748,0.6238482234397357,0.3580510094006778,2.5738538652389
43.6365,-70.2888,3,Petroleum tank fumes ,,,1018,04106,1593434147,Mon Jun 29 08:35:47 2020,06/29/20,0.12978957900701424,1.0014052408842444,0.18007568265084323,2.6363548740299674
43.6315,-70.2846,3,This is becoming every day problem ,This is getting to be every day,,1018,04106,1593439470,Mon Jun 29 10:04:30 2020,06/29/20,0.40509483836562243,0.6805554367476302,0.30835241229392857,2.5957671421013737
43.6284,-70.2869,4,Oil/asphalt/petroleum whatever. I can smell it inside my house. This is unacceptable.,"Sore throat, burning, dizziness ",,1018,04106,1593441471,Mon Jun 29 10:37:51 2020,06/29/20,0.6098786609301683,0.785209116636435,0.5270301972180458,2.805568857789832
43.6308,-70.2834,5,"Disgusting, burning tar",,,1018,04106,1593459879,Mon Jun 29 15:44:39 2020,06/29/20,0.46810842416823756,0.612906399579438,0.3672269067344401,2.5689214753614262
43.6289,-70.2856,4,Oil/asphalt,Sore throat,"It’s been like this Since last night, this occurrence  of fumes ",1018,04106,1593463649,Mon Jun 29 16:47:29 2020,06/29/20,0.5761746564033575,0.7176278199187053,0.48649440499985896,2.7321110254334715
43.6247,-70.302,4,Petroleum ,"Headache, difficulty breathing. ",,1018,04106,1593475106,Mon Jun 29 19:58:26 2020,06/29/20,1.165614962823861,1.572979328400301,1.141570977410506,3.585487054548067
43.6291,-70.2869,4,Oil/asphalt,Breathing difficulty,,1018,04106,1593475367,Mon Jun 29 20:02:47 2020,06/29/20,0.5615057922534943,0.781999305011894,0.47923969897207025,2.7797870811737284
43.6323,-70.2787,5,,,,1018,04106,1593475438,Mon Jun 29 20:03:58 2020,06/29/20,0.5137295487305452,0.4184804557818352,0.41457676491464024,2.3143968044881276
43.6247,-70.2936,4,Diesel oil or propane ,Cough ,,1018,04106,1593475551,Mon Jun 29 20:05:51 2020,06/29/20,0.937360682964546,1.1652808948984843,0.8811479761634953,3.2262365310008643
43.6295,-70.2843,5,Burned tar or similar,Headache,,1018,04106,1593481327,Mon Jun 29 21:42:07 2020,06/29/20,0.5435442020617256,0.6513393789588183,0.4474993364585465,2.654921843094941
43.6264,-70.2786,5,Hot tar,Sore throat woke me up,"Sealed windows.
Criminal this is still happening all years. Authorities let it go on...and....on. ",1018,04106,1593500324,Tue Jun 30 02:58:44 2020,06/30/20,0.843525777774247,0.42416697187204083,0.7393726256383616,2.5527573428348855
43.6258,-70.2767,5,,,,1018,04106,1593500372,Tue Jun 30 02:59:32 2020,06/30/20,0.9266355117344511,0.3726371530487791,0.8221135601992889,2.508695966411
43.6301,-70.2848,5,,,,1018,04106,1593513077,Tue Jun 30 06:31:17 2020,06/30/20,0.4982603857698404,0.677640254345336,0.4039913507176107,2.6539903625450325
43.6299,-70.2806,5,"Oil, tar, something noxious burning",,,1018,04106,1593514405,Tue Jun 30 06:53:25 2020,06/30/20,0.5830531696626995,0.46691952421910565,0.4786243047016989,2.48531071291906
43.6319,-70.2777,5,Asphalt,Throat irritation,,1018,04106,1593514776,Tue Jun 30 06:59:36 2020,06/30/20,0.5697152996707837,0.3613004071895973,0.4712425181602567,2.28753407215343
43.6301,-70.2864,4,Burning/chemicals - smells pretty terrible,,,1018,04106,1593519029,Tue Jun 30 08:10:29 2020,06/30/20,0.49178020531114186,0.757608605485685,0.4070566627154716,2.722484689802639
43.635,-70.2774,5,Bad smell ,Nausea,,1018,04106,1593534109,Tue Jun 30 12:21:49 2020,06/30/20,0.4757567462696224,0.4881419943330665,0.40017367921539154,2.162791038954852
43.6301,-70.2804,4,Oil,Nausea,,1018,04106,1593550240,Tue Jun 30 16:50:40 2020,06/30/20,0.5762531639802886,0.4579697132357074,0.4717360459788892,2.469231088077855
43.625,-70.3043,4,Petroleum,Headache,,1018,04106,1593551306,Tue Jun 30 17:08:26 2020,06/30/20,1.2313765529121068,1.6817455519734703,1.2154380666616964,3.6762065670198916
43.6259,-70.2784,4,Tank stink ,"Woke up to it 
Sick",,1018,04106,1593587061,Wed Jul  1 03:04:21 2020,07/01/20,0.8788454529837145,0.43441513815221033,0.7747701613796811,2.5676705675605693
43.6254,-70.2795,4,,,,1018,04106,1593593866,Wed Jul  1 04:57:46 2020,07/01/20,0.8869029554373563,0.49937775182000493,0.7838953683493863,2.631946628306515
43.6351,-70.2472,3,Burning rubber,Tight throat,,1018,04106,1593595912,Wed Jul  1 05:31:52 2020,07/01/20,1.9677314131499681,1.2666734244066975,1.907630658451721,1.1129564908858212
43.6344,-70.2761,5,Burning tar,,,1018,04106,1593603515,Wed Jul  1 07:38:35 2020,07/01/20,0.5510263944523177,0.415754529088252,0.47206436049293193,2.1272930729679205
43.6296,-70.2854,4,,,,1018,04106,1593619855,Wed Jul  1 12:10:55 2020,07/01/20,0.5287391456619187,0.7064436226582693,0.4378642609942009,2.6977491091051107
43.63,-70.2815,3,Oil,,,1018,04106,1593621107,Wed Jul  1 12:31:47 2020,07/01/20,0.5557611247854788,0.5123251930950021,0.4519206242234524,2.5187245272146397
43.6339,-70.2765,5,,,,1018,04106,1593649613,Wed Jul  1 20:26:53 2020,07/01/20,0.5459154215566334,0.400813231240423,0.46188644135016405,2.1623594940538386
43.6529,-70.2721,3,Tar smell from tanks. ,,,667,04102,1593652063,Wed Jul  1 21:07:43 2020,07/01/20,1.3000069566245955,1.6190248647405032,1.34669401382041,1.633391145168541
43.6329,-70.2509,5,"Petroleum, sulphuric","Headache, cough, trouble breathing",Permeates air in and around home. The odor is so thick it has a weight to it,1018,04106,1593695420,Thu Jul  2 09:10:20 2020,07/02/20,1.8019566152701396,1.047525612496038,1.734287544006184,1.324552873087675
43.6366,-70.242,4,Petroleum tank fumes,,,1018,04106,1593746403,Thu Jul  2 23:20:03 2020,07/02/20,2.2229911272361558,1.5463546614740706,2.167544457759241,0.9506241523510484
43.6348,-70.2455,5,Burnt tar,"Headache, sore throat, nausea 
",,1018,04106,1593747662,Thu Jul  2 23:41:02 2020,07/02/20,2.054191723155003,1.3421413567746903,1.993405607175753,1.1070955231345128
43.6328,-70.2452,4,Gas tanks burning,"Headache, tight throat",,1018,04106,1593747687,Thu Jul  2 23:41:27 2020,07/02/20,2.084903202952666,1.3259412567173068,2.018567245480433,1.237630425850506
43.6335,-70.2455,5,Anyone doing anything about this sh*t?,I can never keep my windows open on a warm evening. It’s consistent. Why do they have to be here? ,,1018,04106,1593747933,Thu Jul  2 23:45:33 2020,07/02/20,2.0634574985973173,1.3204315071196433,1.9989729097031101,1.1940693411802132
43.6324,-70.2495,4,Petroleum,"Nausea, headache",,1018,04106,1593750078,Fri Jul  3 00:21:18 2020,07/03/20,1.8769387479173734,1.1091675535071335,1.8082300625483454,1.3284293329669223
